a,b,c,curve_id
0.5491386095981519,5.867408266094846,0.4988075329579329,50
0.47379134679127133,0.47526509924385185,-0.09449876864088713,51
-0.1850390928959753,0.20297298784210782,-0.1459934510289591,52
0.4210244646047836,5.814784211751367,-0.14993974226425077,53
-0.948492879247764,2.70124513924941,-0.3657432871545181,54
0.5976321384858463,2.753515056885523,-0.6286995516771232,55
0.6430959620435874,4.573335514477764,0.43507421204459407,56
0.7294983096741492,3.1616218709523016,-0.8488213626942245,57
-0.15940294679820277,5.190234908581201,0.657375469210528,58
-0.03813957513175015,0.7296279368407856,0.6250371062205418,59
0.3321497645576772,2.9199054525747696,0.5059496672070587,60
-0.8156237602747911,4.720927372916744,0.6862558901428937,61
0.6399296184065479,3.561241817712572,-0.8267630142553972,62
-0.36474316998685463,1.3474387088087818,-0.42378383634572026,63
-0.6146043876587985,1.292024187143994,0.12464304193937426,64
-0.9958107320720089,4.0160093745848195,0.9229852260351159,65
-0.18362381773281866,1.3266994521008784,0.3005548920225125,66
0.9365740916930982,0.8699479577340268,0.7970228661454928,67
0.21152095249983338,2.6476588550496043,-0.8343955317305978,68
0.4946143168535071,1.7077587676029544,0.9436324418496926,69
-0.39114793356317823,3.1700675515209915,0.16212402112944657,70
-0.02232246932604176,3.129019927900152,-0.5165326643735155,71
-0.8069526357922592,2.0943875342241904,-0.20496134221849371,72
0.4871037376437306,2.2409218168367566,-0.02794968893590344,73
0.8713925191990606,1.2768461092295864,0.9134522813585382,74
-0.0472375276720427,2.756082782899253,-0.6684852560549808,75
0.8836568835991971,2.353956369868738,0.3883563111958912,76
-0.6003309698511274,1.873238213538218,0.4893741405670895,77
0.8663170583975597,1.2397037982762922,0.09442442174949006,78
0.7102655167559526,4.891078820475569,-0.021642923035989137,79
-0.4051923059924909,3.867605072113726,-0.8366044714579932,80
0.26457192840420385,2.8250392677460168,-0.9040172949131511,81
-0.13676745064260243,3.9022659838206826,0.09066118519666566,82
-0.3248796552194071,0.2252811627396316,0.9989336315190691,83
-0.38570221949013583,2.225793633961697,-0.11846557014660997,84
0.6293011099182426,2.703115909314665,0.4512896666948487,85
0.7719076732600081,2.6134479346928687,-0.6525729080924847,86
0.68713811586541,2.712740421551353,-0.5737371633487982,87
-0.6531368217761204,4.995489082623324,0.20020661693010444,88
-0.7504382901094444,5.611559013698037,-0.21336709352374994,89
-0.6090474778314814,4.506185939566644,0.9505541036998579,90
0.10301657370508743,0.33664661788225936,0.031149709629478828,91
-0.8556323942279906,0.34428468519530564,-0.6456276578054512,92
-0.4389453244763364,1.1340857889139577,-0.7173716687177445,93
0.10435035867134368,1.2004956754791742,-0.8185487342623381,94
-0.6516893124799699,5.788496228200009,-0.49656150859192616,95
-0.964982236140902,2.9125551153800475,0.7711016718280177,96
0.15177929155206327,5.692475483529945,-0.8861851437652177,97
0.9796729187720292,5.382306010409265,0.5975163325039605,98
-0.9723537102306319,3.781404083728032,-0.6111450909007514,99
-0.5837065443695544,3.334338613368597,-0.4309447413730314,100
-0.08095693274193683,0.3059404608192706,0.31169355267841503,101
0.2114158021090875,2.964465671512156,-0.9192522017689531,102
-0.4641877072966214,4.509555029925774,0.7663516954740379,103
-0.35278723561677405,3.6346678972481747,0.3870632387579096,104
-0.19988283700557052,4.910672387016632,0.5509022469526299,105
0.851579727322731,5.493534183948985,-0.9609529526878331,106
0.22144020295737699,1.6951405965475674,-0.6800942162689014,107
-0.8194863943157331,5.167416869322383,-0.8939443919663079,108
-0.7741202907161329,1.0214201523693427,0.08055600803667229,109
-0.7936812592715032,0.44840994483105856,0.6478958548647875,110
-0.2604123797438831,4.296597450684689,0.2991693126867965,111
0.10313839873246922,2.173134980369351,0.5661084105473062,112
-0.9790670436148459,5.509407960621829,0.9415754795983455,113
0.38690714952238947,5.1345251986893,-0.038157860947745315,114
-0.04140715782437199,3.308547893231883,-0.9066841914917319,115
0.9230361714080928,3.2158782264134143,0.22773233507364132,116
0.7554300538719769,1.4839957596391746,0.22490352058727225,117
-0.6161277210297835,4.207225244988982,-0.9568693567292477,118
-0.29637183144179935,4.6945535916390675,0.629001357460135,119
-0.9203867479982144,4.737163641097052,0.737920266776555,120
0.8673695492673177,3.1471746800031526,0.6205199450140801,121
0.17092155663130337,5.929793221635127,0.5550447451934237,122
0.6568088267376919,4.373060786241673,0.35856028286539754,123
-0.24934750630635238,5.100628681935172,0.0329790030302024,124
0.26084745156045486,1.630477672172692,-0.13298284719796039,125
0.785270457448735,1.0173117965067393,0.6778841115951422,126
0.657292773894514,0.7739712932427347,0.7112319638408613,127
0.8078839993883025,4.920257625156915,-0.4549076067911697,128
-0.6317273469530686,0.09263343710165395,0.10787004135694844,129
-0.7432948505788626,2.5232920105432095,-0.254401302344877,130
-0.27697636972679884,1.8925893379490473,0.22223338598816844,131
0.7810703482842978,1.1526261185481812,-0.7353246686785617,132
-0.5370530779773277,4.173490217502185,0.8392542546232076,133
0.15991793012045719,5.031028886136577,0.9394446800475411,134
-0.7180952830538334,5.776814244081716,-0.4997716020604257,135
-0.8856415108472429,2.9923693131468676,0.9737775676897951,136
0.8607494686463415,1.6636539830534727,-0.1862919532498628,137
-0.19098162921650874,3.9368568279605203,0.35781124556603006,138
0.7944962470654289,4.7115581035601775,0.8904240970114496,139
0.2852990225145493,2.0741201382146226,-0.15600254805359115,140
-0.8589509849740267,5.933016481626859,0.35559574899369184,141
0.9467924776662271,0.2841252799014655,0.43899518167108464,142
-0.8368472695785723,0.8818788937496007,0.969599791412364,143
-0.10122675622863664,3.495779188279334,-0.4909224968707553,144
-0.2795372290932818,1.8586391500110622,-0.45485923072830725,145
0.7843152863691092,3.261286406411787,0.14741469953519193,146
-0.8673979975513495,5.238939503157402,-0.2275215369045014,147
0.0693470122702895,3.5944709852890844,0.18588657057615632,148
0.8754560280470018,3.251219014178616,0.6934136579046333,149
-0.3415445779739248,3.2812895945930167,0.602550702371268,150
-0.7892110294042332,0.08673106507013206,0.7823506111145206,151
0.2420340114884667,1.3787318520875882,0.826673448102367,152
0.26412157361728417,3.1233728425845766,-0.8923664221189365,153
-0.8263250681968366,4.5241025931295145,-0.13961438230274936,154
-0.7558814997563246,4.860347174076402,-0.6815857377785757,155
-0.4801611450984684,1.7588367258526092,0.6935771757801865,156
-0.9492704757911052,1.7714118336785925,-0.3136968992630724,157
0.04806851271608337,3.519485534184894,0.3589546018516221,158
-0.5762705684596283,2.3060845863471107,0.11148648961606122,159
-0.16079885025880536,4.5347871305906216,0.502946435342756,160
-0.6151571244757181,4.510869196577516,-0.48850341678999754,161
-0.8535280805286372,5.64476755623021,-0.3218715384849633,162
0.780393971569646,3.919231896066817,-0.2474960727676223,163
-0.5763230425956254,5.015558409892597,-0.10055078692675701,164
0.1000422887789092,2.176740348217357,0.9236779100837793,165
0.5714479488853259,3.0820925082415127,0.6405346385680266,166
0.9242910808601161,2.670821054917222,0.4933372922817145,167
0.6943202083933135,3.54826186657278,-0.962145733963425,168
0.16541811427810127,4.145146533708139,-0.9755682538855486,169
-0.19790272372421347,4.353469489760416,0.1327866286744086,170
-0.7407316699896034,4.345066466436998,-0.7562538723865448,171
0.41835884387188327,0.14213992307756018,0.16694435338138458,172
-0.7271975964284065,3.8205657829065216,0.10220745077438242,173
-0.9449256031475011,2.5816376413896167,0.9769159027622436,174
0.2833886356535993,2.160448647245606,-0.5740204402668587,175
0.7040205891558242,3.1950979718291093,0.03548637071523553,176
0.7089016177465994,4.436238932868246,0.24463894613289638,177
0.291823240625692,1.8702479326000763,-0.8306610310655707,178
0.12100252475938467,5.099377931039829,-0.7415013436055087,179
-0.2088467410863104,5.620435492770786,0.29681775559878765,180
0.4177945859399146,0.7211584996963529,0.6093951173279915,181
-0.04264867352513346,0.1732814983818467,-0.32157054876796676,182
-0.8945425806594383,0.3139831212261981,0.21483315881948295,183
0.08812573975217419,5.119613048993045,0.3077877543618459,184
-0.15539446917650745,0.6691478804762967,-0.8851724664182852,185
-0.8231888641237699,1.3868316910712304,0.6999757154687394,186
0.6322949946418557,3.4401254800962078,-0.11361838921039036,187
0.7626395900144654,5.742646303768348,0.4401820053032548,188
-0.16420001176938093,5.514434124249796,0.5543159271894809,189
-0.9677709212648467,3.087738751818563,0.43812627819788963,190
0.8113971270744422,5.869815831409492,0.07114330421675241,191
0.20168607239027003,3.107755873699196,0.678912787076221,192
-0.49200226584566775,3.7873275102191033,-0.26979796330714323,193
0.035463745654022105,0.25364201311233847,-0.21097427423647086,194
0.08985725518246168,4.361907931443143,-0.28056402617877696,195
0.2584396883388771,1.2458679569610964,0.4741473348634895,196
0.5943243215225475,3.022875220211156,-0.11344295759958056,197
-0.355942239828666,0.7270710499502211,0.7784239111574831,198
0.2539571646757417,0.5996413869299171,0.9750202043516636,199
-0.3092850020568594,0.8259955946445379,0.9319547570154914,200
-0.0417297936840626,5.436255199978086,0.6438490464587234,201
0.30352785401838567,2.0319520858776663,0.367099270962725,202
-0.8718931732174824,0.06865687181353963,0.4444004146491307,203
0.3232619525713678,1.9894691758343135,0.41682354480216577,204
-0.043715553378599115,3.9332953322300215,0.781281515507634,205
-0.8379346091703943,2.523118510476813,0.7581746074672706,206
0.271398441536961,4.931565932640875,0.056445525616003245,207
0.24399314126972804,1.236924162923018,0.11425721049787185,208
0.9733250625161072,4.380658988915405,-0.9780430265318336,209
0.7238298859573866,1.9116032437883739,0.6639455075112122,210
-0.4596501310854244,4.023356068370966,0.4165116294171276,211
0.5230589249129232,0.006707311582662578,-0.02391993424487393,212
-0.4240986831807778,3.0171461075760364,0.29555328945265513,213
0.7584366698330369,4.037958528995945,-0.44796773778046806,214
-0.5091650380603545,4.484963204177532,-0.5183277691213526,215
0.6623055174712125,0.9671999467894967,-0.7064359815481427,216
-0.7208424286414137,0.4004544944741537,-0.8306884136949109,217
0.3219350542207837,3.5846338062073384,-0.188267929587419,218
-0.058071136501971266,2.274325206202863,0.9307327928875395,219
-0.9034975437236723,3.2295420381683506,-0.47508638378659307,220
0.10805035861371781,1.9731584922588297,-0.06274437283327705,221
-0.2271687479494473,1.3399369693926881,-0.6793880399859611,222
-0.443625633305609,0.8169480850976829,-0.5281563381206082,223
-0.16444217157717378,0.23299523054474758,-0.9263506666811592,224
-0.18747742879195117,3.1562496693082664,-0.46757987198737316,225
-0.39450484399583097,2.9936503942358597,0.9143754914612834,226
0.9033641112437487,0.563756436489754,-0.13926134491047049,227
-0.20115294661920813,1.997175173837325,-0.8055245036085188,228
0.6743790024425118,4.454353312517617,0.4085586398556531,229
0.2976751470626606,3.9350866168833853,-0.7642724720474483,230
-0.3473587595437251,4.736202620370849,-0.8476830587804289,231
-0.7854493888632827,2.0530735573153205,-0.016275703546134945,232
0.8639118425845074,4.931159099285262,0.8961254017174936,233
0.5570107236660389,0.4430387004899199,0.6566901763098925,234
0.18058579925026974,4.838134884900777,-0.6809892542297338,235
0.643468783816463,0.00905654667347866,0.6516090011526903,236
0.9765151272029935,0.43715487988959323,0.045726307079321016,237
0.5876197455112662,0.7614719012913416,0.29165247221983837,238
0.4785527860016059,1.1503319923879387,-0.11932344973119546,239
0.887944922241747,0.4115736514406936,0.11730160380700894,240
0.3722025350845697,1.0022859897447582,0.29549038033966624,241
0.15856113981698483,2.502176096291602,-0.8426791071050359,242
-0.4664227178930349,1.3230756832520123,-0.8080533210475274,243
0.6219534691414099,2.1439233184972455,-0.0004390926035702236,244
-0.956058046866094,1.6345176506712211,-0.9410799722767997,245
-0.33689687107380095,0.31972842102830157,-0.7493657691964946,246
0.8913961149325873,0.5887984933252854,-0.9984397247846999,247
0.08087827895646038,0.6903702774758227,0.9778377666955611,248
0.34641753099699035,5.9527016639836,0.9236822350982361,249
0.6116110904192564,0.08024818920249555,-0.6819170093362421,250
-0.25767776776242424,0.7806525100907495,-0.025467927984093475,251
-0.0890738727904068,0.4566487186809398,0.0581860133662202,252
0.6462690990618938,2.8872715704493084,-0.21356700985548382,253
-0.4672534718740293,3.8090379931754494,0.1575454868995969,254
-0.671194678777929,1.6667648086040616,0.7707359620587868,255
0.2344486649724098,1.0409782412917181,-0.6633785108680745,256
0.03925876273098994,5.805606953570077,0.31552426210781737,257
0.018209490122456762,2.409070470613735,-0.5320232003154399,258
0.9343465041874774,3.8629523996984405,-0.8945789576658278,259
-0.13656865731479617,3.6809968677385836,0.27927173355350576,260
0.9673962765811828,2.797811009958365,-0.5480310458231656,261
-0.9589136516181969,3.097254762812225,0.5355392012177844,262
0.03372088166261489,1.4703863642283108,0.5146208968896593,263
-0.24663047013704098,0.7515683446009824,-0.8406787037417476,264
0.09799997705566321,3.497466643201774,-0.4866052674480945,265
0.5601430749342631,0.5703143789945835,-0.42187649163240626,266
-0.8086252388549986,4.057176775495421,-0.4953372172736923,267
-0.35515323515683517,0.006347675239185113,-0.6880347455577143,268
0.43893295385602826,0.20776528120718707,-0.7524267931265072,269
-0.34367666990129386,0.08067483576136758,-0.5203848817671075,270
-0.8217195453777231,4.248467421307465,-0.25800299371218993,271
0.3823250821971653,5.973564286051317,-0.5616153095223912,272
-0.7019854480338439,0.7056838276702762,0.7531283552694956,273
-0.625049660316946,1.4276493043220078,-0.737717756732615,274
0.8902370207485697,3.951576886970434,0.8664616692149065,275
0.32483503329590446,3.806617837169595,-0.8918476987688804,276
0.06854244141571364,1.1828741186451037,-0.30337366411560684,277
0.05368988596479363,3.242717685744452,-0.10479997483708603,278
-0.95862188183289,5.420915258665959,-0.23957085405662681,279
-0.10108578571169646,4.301043100981351,0.22048865411865592,280
-0.06554267497933375,1.9644163262306062,-0.1860156145670755,281
0.7467560343491144,3.7723402854484034,0.1260813653607391,282
-0.8007625527059588,3.696131061015517,0.7415933762842095,283
-0.4574957528948731,0.517791007339073,-0.4148522700185413,284
0.23636073627187293,5.452413161800805,-0.6920544593735587,285
-0.870271302521278,0.38047818645470066,0.01413352384114308,286
0.701466173831893,3.303404289710934,-0.304647289814866,287
-0.8350773083245802,4.466709103685245,0.5154039316189862,288
0.003926463948668912,3.344187113653348,0.22252410383067045,289
-0.003175575161268762,3.6122511330660947,-0.01683101091987682,290
0.4429444085351202,4.963239385211976,-0.046208881811693026,291
0.9060865325266654,3.3364741788637486,0.397976153110875,292
0.6495559520860603,0.4382400237810371,0.5545080840882723,293
-0.01032022745944916,4.152984177949792,-0.37364599765556195,294
-0.8094125714204525,4.400457443779722,-0.4079165775002396,295
-0.888662800314237,4.450575767360646,-0.594373682850075,296
0.24788942687883408,2.844142919082781,-0.477568780112543,297
0.986388373438013,3.3332763176151294,0.05929571542310241,298
0.8469535959735577,3.9589528616265586,0.42429418807487407,299
0.8260860120602502,4.089588209281371,0.9003665691563172,300
0.2472116453614015,3.8282930549514624,-0.8734039674931056,301
0.9769403737189488,1.6447105393429344,0.8024125736792564,302
-0.2559257898147407,0.7270273792562227,0.548115335788941,303
0.516638622194211,5.336256180457725,-0.8844056302823919,304
0.228385304004447,2.167190785266677,-0.8718420592624985,305
0.9877371745263355,5.77658827671478,0.440382073664465,306
-0.9225217696765298,5.341692601314262,0.44843671654022077,307
0.5614936191046138,2.622280089891443,0.39715379452893806,308
0.0682467692331803,3.643069359463734,-0.4508308173916511,309
0.5231378703060812,2.827101138251522,0.8429610059881087,310
-0.4187557448416206,1.0528250870736025,0.03212087995450652,311
0.5689421299777468,1.7233910917956,-0.7954687743018074,312
-0.4309384029897707,4.610960696188888,0.5545037624001683,313
0.9346530486399178,4.259726631694404,0.587383932115676,314
-0.25067447106993046,2.506748513128468,-0.07192895045445913,315
0.011229331573264334,2.313472222243811,-0.41666316102176215,316
0.32669063619253436,5.119525748461916,0.672000294458752,317
0.5564703493264085,5.75243315241898,-0.528656299959499,318
0.9018602522794306,3.0397832753109166,-0.17431020329824687,319
0.6840174933757939,4.6350766161542225,0.6020482016550246,320
-0.49201111349474846,4.380971882537822,-0.10858001606250012,321
-0.5919499281800971,1.3043479724497615,0.13907226730266742,322
-0.3618325084344465,3.5692943635038183,0.525044348216382,323
-0.5589273939087258,4.401271238590999,0.7425999107237082,324
-0.9038455249285415,5.066465587309539,0.07589618282757726,325
0.31744955159429655,0.5158061406322165,-0.11363321125566395,326
-0.08087618691521059,0.7506794074097449,-0.40523954210257096,327
-0.10467219576941744,0.8582846389215462,0.130280895672386,328
-0.29299641264225795,3.9954213367393168,-0.70627099105587,329
0.08311466698620817,3.8884615286540614,-0.41914819999997754,330
0.10342964521582143,3.0701916924008446,0.9774834320380337,331
0.433554492675704,1.8661903022596995,0.11623251091212783,332
-0.48474728046206206,2.9546269292706206,0.08058266242192635,333
0.24835616632318125,5.1309499585026135,-0.9395815232828038,334
-0.8889096924228137,3.158470344316649,-0.39974822075028316,335
-0.2065150609487294,0.3317639967923456,0.08117157709932821,336
0.10065473753999643,0.42567105451337217,0.15677032694219006,337
-0.037102862230120826,2.3918192030007006,-0.8420864688487575,338
-0.27941829055559353,0.42125061502411487,0.7732117141011463,339
0.1970136207701787,2.5464958838573053,0.8504298153997305,340
0.7196977897194341,4.652568738152551,0.5870147198658984,341
0.2940046070857991,3.275773869848848,0.5525317294668226,342
-0.8213237663120867,3.311771699140688,-0.412236281447973,343
-0.1776068768678516,3.958509112353042,-0.439299701109404,344
0.09533899077395835,1.688171735466036,0.32149466353306844,345
0.009044808547936656,2.7455725347427267,-0.16928190949164512,346
-0.1988367412380483,2.5232894347025603,-0.08361550215816438,347
0.17207787842723832,5.006202015589261,-0.9349611400701041,348
0.6947509515924872,1.5056210305772137,0.7655764496217297,349
-0.3412555510949917,4.550899215419086,0.267212587342444,350
0.2454334392270665,1.5275975116316456,-0.9836631373231262,351
0.9843585702117079,4.632349589066328,-0.8744782611825577,352
-0.8242432705675342,5.232967560287842,-0.597360589874744,353
0.6429796601635149,3.7759849488266974,0.513110505357735,354
-0.4095081328090677,1.7226155184378875,0.9852425705579073,355
0.385133293607822,2.872976263960119,-0.09150872542804711,356
-0.6258084378509927,4.356261030379681,0.4272381802237111,357
-0.5073558779486644,0.3330567615250135,0.5764580920415932,358
0.2551516316826381,2.978889664009903,0.4136291466849993,359
0.07283319923146947,0.4400497463543753,-0.24494572525531821,360
-0.3805404764345044,3.622674214170764,-0.8253375597816197,361
0.024379921888807,2.2479935725475926,-0.5427445042784993,362
0.5411407504042438,5.22313002914131,0.48089947792861176,363
-0.053040187803617966,3.848197140619628,-0.10705218114668158,364
0.9236394408424182,1.3495913621020297,-0.9901142299500432,365
0.41139844633391,2.05361744323372,-0.21520449327690927,366
0.9818327656327466,0.2299846798040588,-0.3237800149688699,367
0.030275104025959676,0.12746012456089395,-0.5477551761918515,368
0.4467759253723871,1.3023859893530738,0.9282684605469664,369
0.5539248199376203,0.9457154831375092,-0.8868082872488217,370
0.21262208844920982,0.1623896371830782,0.24702125258751284,371
-0.9633252739728706,1.8982346623356525,0.8169720129243943,372
0.013875380237961421,2.9235998225674824,-0.5455897163594605,373
-0.9326998080947739,4.741591294908989,-0.2235694695761694,374
0.7281142849096864,4.386813325688809,-0.28139425604774226,375
0.5805932493881076,1.2270370875292111,0.35683928460924785,376
0.3495400536299038,4.214978473751488,-0.16841780240754156,377
0.3545350367646958,5.599377540794748,0.6937879738622617,378
-0.8494039320341407,4.275855650834025,0.28383180124169494,379
0.644679984949788,2.407752974127222,0.7383474986656222,380
-0.09969627700207839,3.6149419037656356,-0.3292723108710476,381
0.380889585681061,1.0003409591054058,-0.7291023128856682,382
0.5866376573416809,5.899943033595269,-0.35772788169230707,383
-0.19673192080748136,4.820214597790177,0.7968940070095909,384
0.1010357476796544,4.731181526194281,0.21960996553655265,385
-0.6237977913661708,0.6514872710028012,0.10450301362742143,386
0.9838402177680377,0.9484330032914372,-0.8301609712493581,387
0.5443549769762523,5.120146175069685,0.8835106053219894,388
0.9399293049853157,1.0262554876171546,-0.8120547006687244,389
-0.6568804925026763,0.7242222881866605,-0.7613287827668511,390
0.007102328986719364,0.2946065259213282,-0.8946537602772058,391
-0.9406157122122898,1.169235799813133,0.9253074937880179,392
-0.05539460025044618,3.7828193837384623,-0.3390526327706982,393
-0.19458110985584387,4.1673327889028595,0.1424787044488891,394
0.668818576650273,4.28526091715931,-0.1626703866860808,395
-0.7555451851640933,1.6708110608662827,0.9052093495093505,396
-0.6112939278560607,2.383681392828293,0.8743851988782343,397
0.28045949971398465,5.608786377502429,-0.4584480601771139,398
-0.15346440188294053,4.060864377383351,0.9569180227121585,399
0.9505684932214118,5.5903688224393395,-0.993467141537713,400
-0.03048584907932872,4.798754969228453,0.43987707958813616,401
0.7311739706394484,1.1367438092731212,-0.004346943329091468,402
0.2808070661310649,5.456055525409982,0.2690069415176912,403
0.598189166863581,3.2022813182307353,-0.844536301208825,404
-0.029687252488662885,3.4228325052425292,0.18782892490251046,405
-0.12819429726580744,1.4010124616713924,-0.08216361152549223,406
0.33229348395867087,4.7585596754504085,0.7713822510253225,407
0.4767882638611991,1.301135928120119,-0.7795507962463051,408
0.1221723697103323,5.358648070281595,0.0894129740111147,409
-0.02530319232166467,3.5345972653111755,-0.6168585996833713,410
-0.4210774178052705,0.5566250731537605,-0.3377368307022197,411
-0.47761607274936013,4.047779214729558,0.32278079642343815,412
0.6275961399948065,1.3497086336194026,0.2022456715583738,413
0.3923797253188872,4.370568808729847,0.29181452803828845,414
0.3441431423469461,3.6651489355910907,0.31788457913651347,415
0.8706532626836059,5.814357796098316,-0.4128863298201306,416
-0.810278133082615,0.0135434052093526,0.2776759242860607,417
-0.7395812385110994,4.758964139445816,-0.2771883594663722,418
0.43944074465634775,2.0084214048792144,0.29447856107872905,419
-0.12574591446847871,5.915562316815939,0.5634638868205561,420
-0.4483541396944275,2.795925618654501,0.2694207076596342,421
0.7286920471446545,5.826937241506238,-0.9575004166162198,422
-0.6932221507182583,3.6659065151038317,-0.7511203944845768,423
-0.44910535820014874,3.04872436495555,-0.7629641190592653,424
0.044650391609332596,0.1884195667162505,-0.13212613204029644,425
-0.6938563666392024,5.737488392019133,0.13491194866903,426
-0.43643915630224495,0.2779853371307699,0.6112178749209287,427
-0.46144300764347257,2.948412256682196,-0.11360728161578604,428
-0.84381044186294,5.4219769607266874,0.9864565145649742,429
-0.6614425221900138,5.98868314623526,-0.546314093108307,430
0.6059246835273624,3.3970531850524583,0.23183851747953987,431
-0.11200792956290107,4.237152514291614,-0.3631224523590364,432
0.22053050455147427,1.1695495355628813,0.2968330934719141,433
0.2072171793241009,0.09084419503973518,-0.3633808502556477,434
0.445967355440104,2.5395213815621878,-0.049681790610337284,435
0.43926120056709217,2.8592786976258644,0.19043922996683338,436
-0.9592766543620097,4.9608413393604,0.13408306698361883,437
-0.5372261817680766,1.6481344561748703,0.998044213534985,438
-0.40276289200020843,5.741068539986348,0.166244724979568,439
-0.45041770694609595,1.293910684149344,-0.09358949489009549,440
-0.6021613625187294,1.088186877126614,0.43906126366127696,441
-0.7586325918091452,1.4972426262622123,0.93134235015469,442
0.8191727055950686,1.4386713509958284,-0.0031289187926482054,443
0.5427064002463049,2.4360600372626777,-0.9560380651558689,444
0.19868771254462536,2.9365755999528615,0.19113285883087094,445
-0.3243814676012584,1.3118762774422525,-0.1609260002454742,446
-0.6056265099363072,2.7565614891416557,0.8763496415550873,447
0.15694129527085554,3.5609380661106913,0.10647974624703882,448
0.750488427622179,4.524888378904109,-0.12632832378673653,449
-0.8306232170516188,0.05276283037686347,0.5294376984477653,450
0.6419839861489423,5.643089428911656,0.9171750065908677,451
-0.45999712353026245,1.213918002129492,-0.5511719217119406,452
-0.39432564844715023,3.5645881340577388,0.9580772763654384,453
-0.7782031716489131,1.5916694458509018,0.8925412075278494,454
-0.8686879120305757,0.2532244103268979,-0.17787261770338025,455
-0.045563287748965564,5.411572839407436,-0.8432956100474542,456
-0.8627721894757503,5.536012533759488,0.07983928625759318,457
0.2424835095333142,4.702339644052495,-0.7497772920583399,458
0.22106107780519557,0.5392383204424058,-0.776674085575856,459
0.2847128685097262,2.066989882213057,0.8254884506002342,460
-0.39603925702645726,2.487850370989225,0.13695904682396542,461
-0.9589218143638694,1.2683873360963145,0.08885882671853529,462
-0.6449246848232297,3.531368884477974,-0.049086636489704905,463
0.0998500132236162,2.0255149788523146,-0.8933498970770433,464
0.08552330590498847,2.621248277884127,0.8123652336993141,465
-0.1740378184971474,0.30037705766677236,-0.32953945124204553,466
0.7781292735682348,4.928820518215274,-0.5837921025775408,467
0.1535373195296923,0.3707258612210278,0.5394828695777503,468
-0.1085680362578807,2.3555823482873794,0.8412507180354576,469
-0.7166971127951194,1.1941658162256559,-0.3344722085834628,470
-0.806071339866129,1.2034651263888319,0.1772144459222167,471
-0.47005745392746934,3.688760866909573,0.43909933763954445,472
0.46120450159781257,2.775955229464944,-0.7609932018835259,473
-0.08118124760626011,1.1798375117707969,-0.6033439631686766,474
-0.2786009913797718,4.284391499417307,-0.6928700088776476,475
